location_name,permit_number,start_time,stop_time,duration_minutes
ABBEY ROAD/NO 2 CSO,YWS00231,2025-01-05T22:15:00,2025-01-05T23:00:00,45.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-01-05T23:00:00,2025-01-05T23:45:00,45.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-01-06T04:00:00,2025-01-06T04:15:00,15.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-01-06T05:00:00,2025-01-06T06:30:00,90.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-01-06T06:30:00,2025-01-06T07:00:00,30.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-01-06T07:15:00,2025-01-06T07:30:00,15.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-01-06T07:30:00,2025-01-06T07:45:00,15.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-03-22T07:00:00,2025-03-22T14:15:00,435.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-05-24T01:00:00,2025-05-24T01:15:00,15.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-07-19T16:00:00,2025-07-19T16:15:00,15.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-07-20T14:00:00,2025-07-20T16:15:00,135.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-07-20T16:45:00,2025-07-20T17:30:00,45.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-09-04T13:45:00,2025-09-04T14:15:00,30.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-09-20T13:15:00,2025-09-20T14:30:00,75.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-09-20T15:30:00,2025-09-20T16:15:00,45.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-09-20T17:00:00,2025-09-20T17:45:00,45.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-09-20T18:00:00,2025-09-20T20:15:00,135.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-09-20T21:00:00,2025-09-21T00:30:00,210.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-10-03T14:15:00,2025-10-03T16:00:00,105.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-10-03T16:30:00,2025-10-03T16:45:00,15.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-10-19T23:15:00,2025-10-20T00:15:00,60.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-11-11T21:30:00,2025-11-11T22:00:00,30.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-11-14T19:00:00,2025-11-14T23:15:00,255.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-11-14T23:15:00,2025-11-14T23:45:00,30.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-11-14T23:45:00,2025-11-15T00:00:00,15.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-11-15T00:15:00,2025-11-15T00:45:00,30.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-11-15T01:00:00,2025-11-15T01:15:00,15.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-11-15T01:15:00,2025-11-15T01:30:00,15.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-11-15T01:45:00,2025-11-15T02:00:00,15.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-11-29T14:30:00,2025-11-29T15:15:00,45.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-11-29T19:00:00,2025-11-29T21:00:00,120.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-12-04T17:30:00,2025-12-04T18:15:00,45.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-12-05T18:15:00,2025-12-05T19:00:00,45.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-12-05T19:15:00,2025-12-05T19:30:00,15.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-12-06T19:30:00,2025-12-06T20:30:00,60.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-12-09T04:45:00,2025-12-09T07:45:00,180.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-12-09T08:00:00,2025-12-09T08:45:00,45.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-12-09T11:30:00,2025-12-09T12:15:00,45.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-12-15T13:00:00,2025-12-15T15:00:00,120.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-12-17T22:15:00,2025-12-17T23:00:00,45.0
ABBEY ROAD/NO 2 CSO,YWS00231,2025-12-18T14:30:00,2025-12-18T16:45:00,135.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-01-01T00:00:00,2025-01-01T11:16:00,676.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-01-01T12:50:00,2025-01-01T13:20:00,30.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-01-01T16:08:00,2025-01-01T17:30:00,82.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-01-05T15:58:00,2025-01-07T01:08:00,1990.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-01-23T13:46:00,2025-01-23T14:22:00,36.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-01-24T02:46:00,2025-01-24T05:32:00,166.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-01-27T01:38:00,2025-01-27T05:02:00,204.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-01-27T22:36:00,2025-01-28T00:10:00,94.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-02-20T08:16:00,2025-02-20T08:56:00,40.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-02-23T20:20:00,2025-02-23T21:54:00,94.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-02-26T08:14:00,2025-02-26T08:32:00,18.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-03-22T16:24:00,2025-03-22T17:54:00,90.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-03-22T23:34:00,2025-03-23T03:34:00,240.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-05-24T01:08:00,2025-05-24T01:56:00,48.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-05-25T22:10:00,2025-05-25T22:36:00,26.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-05-27T13:10:00,2025-05-27T13:38:00,28.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-05-29T02:12:00,2025-05-29T02:52:00,40.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-05-29T04:14:00,2025-05-29T05:46:00,92.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-05-30T07:08:00,2025-05-30T08:34:00,86.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-06-03T18:20:00,2025-06-03T18:44:00,24.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-06-06T05:22:00,2025-06-06T06:54:00,92.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-06-06T08:12:00,2025-06-06T08:40:00,28.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-06-09T23:42:00,2025-06-10T00:14:00,32.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-06-22T19:22:00,2025-06-22T20:12:00,50.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-07-02T02:38:00,2025-07-02T03:08:00,30.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-07-15T13:28:00,2025-07-15T13:52:00,24.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-07-15T18:22:00,2025-07-15T20:14:00,112.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-07-19T13:24:00,2025-07-19T16:08:00,164.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-07-20T13:10:00,2025-07-20T15:54:00,164.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-07-20T16:04:00,2025-07-20T17:34:00,90.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-07-20T21:18:00,2025-07-20T23:14:00,116.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-07-21T14:38:00,2025-07-21T15:46:00,68.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-07-23T17:22:00,2025-07-23T17:38:00,16.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-07-29T17:40:00,2025-07-29T17:44:00,4.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-08-04T12:16:00,2025-08-04T12:32:00,16.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-08-27T17:28:00,2025-08-27T18:24:00,56.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-08-30T17:18:00,2025-08-30T17:42:00,24.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-08-30T18:10:00,2025-08-30T18:54:00,44.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-08-30T20:56:00,2025-08-30T21:38:00,42.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-09-03T13:08:00,2025-09-03T13:44:00,36.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-09-04T13:28:00,2025-09-04T14:12:00,44.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-09-11T16:18:00,2025-09-11T17:28:00,70.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-09-11T18:04:00,2025-09-11T18:40:00,36.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-09-13T22:32:00,2025-09-13T23:38:00,66.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-09-14T17:12:00,2025-09-14T18:04:00,52.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-09-17T04:08:00,2025-09-17T06:18:00,130.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-09-17T06:40:00,2025-09-17T09:12:00,152.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-09-20T09:06:00,2025-09-20T10:06:00,60.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-09-20T12:04:00,2025-09-20T12:44:00,40.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-09-20T13:04:00,2025-09-21T01:36:00,752.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-09-27T23:08:00,2025-09-27T23:52:00,44.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-09-28T01:06:00,2025-09-28T03:46:00,160.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-10-02T23:12:00,2025-10-02T23:52:00,40.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-10-03T13:28:00,2025-10-03T18:40:00,312.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-10-03T19:32:00,2025-10-03T19:46:00,14.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-10-04T12:58:00,2025-10-04T14:02:00,64.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-10-19T13:16:00,2025-10-19T20:58:00,462.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-10-19T21:30:00,2025-10-19T22:02:00,32.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-10-19T22:16:00,2025-10-20T00:38:00,142.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-10-20T13:48:00,2025-10-20T14:34:00,46.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-10-20T17:16:00,2025-10-20T20:40:00,204.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-10-24T20:58:00,2025-10-24T22:08:00,70.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-10-24T23:20:00,2025-10-24T23:38:00,18.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-10-31T00:54:00,2025-10-31T01:48:00,54.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-01T08:38:00,2025-11-01T09:32:00,54.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-04T19:26:00,2025-11-04T20:06:00,40.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-05T07:22:00,2025-11-05T07:56:00,34.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-07T16:48:00,2025-11-07T17:40:00,52.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-11T08:42:00,2025-11-11T09:42:00,60.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-11T10:36:00,2025-11-11T10:38:00,2.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-11T10:38:00,2025-11-11T10:44:00,6.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-11T21:04:00,2025-11-11T22:40:00,96.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-12T19:16:00,2025-11-12T20:22:00,66.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-14T04:02:00,2025-11-14T05:42:00,100.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-14T06:04:00,2025-11-15T20:48:00,2324.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-18T11:58:00,2025-11-18T15:32:00,214.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-19T05:10:00,2025-11-19T08:18:00,188.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-19T09:26:00,2025-11-19T10:16:00,50.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-23T06:18:00,2025-11-23T07:52:00,94.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-23T12:30:00,2025-11-23T13:12:00,42.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-23T13:36:00,2025-11-23T14:50:00,74.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-23T17:56:00,2025-11-23T19:02:00,66.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-23T19:32:00,2025-11-23T20:44:00,72.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-23T21:00:00,2025-11-23T21:36:00,36.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-24T07:38:00,2025-11-24T08:28:00,50.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-24T09:06:00,2025-11-24T09:38:00,32.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-28T12:50:00,2025-11-28T14:20:00,90.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-11-29T18:54:00,2025-11-29T22:12:00,198.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-12-01T05:56:00,2025-12-01T06:14:00,18.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-12-01T20:12:00,2025-12-01T21:12:00,60.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-12-04T15:28:00,2025-12-04T16:08:00,40.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-12-04T16:34:00,2025-12-04T19:04:00,150.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-12-05T17:42:00,2025-12-05T20:08:00,146.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-12-05T21:50:00,2025-12-05T23:46:00,116.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-12-06T17:20:00,2025-12-06T19:12:00,112.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-12-07T15:30:00,2025-12-07T17:10:00,100.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-12-09T03:38:00,2025-12-09T15:08:00,690.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-12-10T09:20:00,2025-12-10T10:04:00,44.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-12-15T07:26:00,2025-12-15T08:32:00,66.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-12-15T10:58:00,2025-12-15T19:24:00,506.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-12-17T20:34:00,2025-12-17T23:58:00,204.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-12-18T13:40:00,2025-12-18T21:52:00,492.0
ABBEYDALE MOUNT/CSO,YWS00036,2025-12-21T21:46:00,2025-12-22T03:18:00,332.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-01-06T02:45:00,2025-01-06T04:00:00,75.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-01-06T04:45:00,2025-01-06T05:15:00,30.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-01-06T06:30:00,2025-01-06T10:30:00,240.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-06-03T08:00:00,2025-06-03T08:30:00,30.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-07-19T13:45:00,2025-07-19T14:15:00,30.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-07-20T19:45:00,2025-07-20T20:45:00,60.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-08-30T20:30:00,2025-08-30T20:45:00,15.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-09-03T12:45:00,2025-09-03T13:45:00,60.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-09-17T05:45:00,2025-09-17T08:00:00,135.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-09-17T09:00:00,2025-09-17T09:15:00,15.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-09-20T14:45:00,2025-09-20T22:45:00,480.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-09-20T23:30:00,2025-09-21T00:30:00,60.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-10-03T14:45:00,2025-10-03T15:30:00,45.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-10-06T10:15:00,2025-10-06T10:30:00,15.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-10-06T11:00:00,2025-10-06T11:15:00,15.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-10-06T12:15:00,2025-10-06T12:30:00,15.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-10-19T21:30:00,2025-10-19T22:45:00,75.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-10-23T00:45:00,2025-10-23T01:30:00,45.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-10-23T01:45:00,2025-10-23T02:15:00,30.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-10-31T16:45:00,2025-10-31T18:45:00,120.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-11-10T15:30:00,2025-11-10T15:45:00,15.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-11-14T07:15:00,2025-11-15T17:45:00,2070.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-11-18T15:30:00,2025-11-18T15:45:00,15.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-11-23T12:15:00,2025-11-23T12:30:00,15.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-11-23T13:45:00,2025-11-23T14:00:00,15.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-11-23T14:15:00,2025-11-23T15:15:00,60.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-11-28T13:30:00,2025-11-28T13:45:00,15.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-11-29T20:45:00,2025-11-29T21:15:00,30.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-12-09T05:00:00,2025-12-09T06:00:00,60.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-12-09T09:30:00,2025-12-09T10:00:00,30.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-12-17T21:45:00,2025-12-17T22:00:00,15.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-12-18T14:15:00,2025-12-18T15:00:00,45.0
ABBEYDALE ROAD 62/1 CSO,YWS00813,2025-12-21T22:15:00,2025-12-21T23:30:00,75.0
ABBEYDALE ROAD 62/2 CSO,YWS00932,2025-01-01T06:30:00,2025-01-01T12:45:00,375.0
ABBEYDALE ROAD 62/2 CSO,YWS00932,2025-01-05T20:45:00,2025-01-06T14:45:00,1080.0
ABBEYDALE ROAD 62/2 CSO,YWS00932,2025-09-03T13:00:00,2025-09-03T13:30:00,30.0
ABBEYDALE ROAD 62/2 CSO,YWS00932,2025-09-20T16:15:00,2025-09-20T19:15:00,180.0
ABBEYDALE ROAD 62/2 CSO,YWS00932,2025-09-20T19:45:00,2025-09-21T00:15:00,270.0
ABBEYDALE ROAD 62/2 CSO,YWS00932,2025-11-14T11:45:00,2025-11-15T20:30:00,1965.0
ABERFORD ROAD 87/CSO,YWS01271,2025-07-15T13:00:00,2025-07-15T13:15:00,15.0
ABERFORD ROAD 87/CSO,YWS01271,2025-09-17T04:30:00,2025-09-17T04:45:00,15.0
ABERFORD ROAD 87/CSO,YWS01271,2025-09-20T18:45:00,2025-09-20T19:00:00,15.0
ABERFORD ROAD/CSO,YWS00633,2025-01-01T00:00:00,2025-01-01T03:00:00,180.0
ABERFORD ROAD/CSO,YWS00633,2025-01-01T04:15:00,2025-01-01T09:30:00,315.0
ABERFORD ROAD/CSO,YWS00633,2025-01-05T17:30:00,2025-01-06T19:15:00,1545.0
ABERFORD ROAD/CSO,YWS00633,2025-01-27T02:30:00,2025-01-27T04:00:00,90.0
ABERFORD ROAD/CSO,YWS00633,2025-02-26T08:00:00,2025-02-26T08:30:00,30.0
ABERFORD ROAD/CSO,YWS00633,2025-03-07T05:45:00,2025-03-07T06:30:00,45.0
ABERFORD ROAD/CSO,YWS00633,2025-03-22T16:30:00,2025-03-22T17:15:00,45.0
ABERFORD ROAD/CSO,YWS00633,2025-05-25T22:30:00,2025-05-25T23:00:00,30.0
ABERFORD ROAD/CSO,YWS00633,2025-07-15T20:45:00,2025-07-15T21:00:00,15.0
ABERFORD ROAD/CSO,YWS00633,2025-07-15T22:00:00,2025-07-15T22:15:00,15.0
ABERFORD ROAD/CSO,YWS00633,2025-07-20T13:45:00,2025-07-20T14:15:00,30.0
ABERFORD ROAD/CSO,YWS00633,2025-07-20T20:45:00,2025-07-20T22:00:00,75.0
ABERFORD ROAD/CSO,YWS00633,2025-09-03T13:30:00,2025-09-03T13:45:00,15.0
ABERFORD ROAD/CSO,YWS00633,2025-09-17T04:15:00,2025-09-17T04:30:00,15.0
ABERFORD ROAD/CSO,YWS00633,2025-09-17T05:00:00,2025-09-17T06:15:00,75.0
ABERFORD ROAD/CSO,YWS00633,2025-09-17T06:45:00,2025-09-17T08:30:00,105.0
ABERFORD ROAD/CSO,YWS00633,2025-09-20T14:30:00,2025-09-20T15:00:00,30.0
ABERFORD ROAD/CSO,YWS00633,2025-09-20T15:30:00,2025-09-20T16:30:00,60.0
ABERFORD ROAD/CSO,YWS00633,2025-09-20T16:45:00,2025-09-21T02:00:00,555.0
ABERFORD ROAD/CSO,YWS00633,2025-09-27T23:15:00,2025-09-27T23:45:00,30.0
ABERFORD ROAD/CSO,YWS00633,2025-09-28T01:30:00,2025-09-28T03:30:00,120.0
ABERFORD ROAD/CSO,YWS00633,2025-10-03T14:00:00,2025-10-03T16:30:00,150.0
ABERFORD ROAD/CSO,YWS00633,2025-10-19T18:30:00,2025-10-19T18:45:00,15.0
ABERFORD ROAD/CSO,YWS00633,2025-10-19T22:30:00,2025-10-19T23:45:00,75.0
ABERFORD ROAD/CSO,YWS00633,2025-10-20T15:45:00,2025-10-20T16:15:00,30.0
ABERFORD ROAD/CSO,YWS00633,2025-10-20T19:15:00,2025-10-20T19:30:00,15.0
ABERFORD ROAD/CSO,YWS00633,2025-10-26T19:00:00,2025-10-26T19:30:00,30.0
ABERFORD ROAD/CSO,YWS00633,2025-11-01T09:15:00,2025-11-01T10:30:00,75.0
ABERFORD ROAD/CSO,YWS00633,2025-11-04T17:30:00,2025-11-04T18:15:00,45.0
ABERFORD ROAD/CSO,YWS00633,2025-11-10T19:00:00,2025-11-10T19:30:00,30.0
ABERFORD ROAD/CSO,YWS00633,2025-11-11T21:30:00,2025-11-11T23:45:00,135.0
ABERFORD ROAD/CSO,YWS00633,2025-11-12T16:30:00,2025-11-12T17:30:00,60.0
ABERFORD ROAD/CSO,YWS00633,2025-11-14T05:45:00,2025-11-14T07:15:00,90.0
ABERFORD ROAD/CSO,YWS00633,2025-11-14T09:00:00,2025-11-15T20:30:00,2130.0
ABERFORD ROAD/CSO,YWS00633,2025-11-18T14:45:00,2025-11-18T15:45:00,60.0
ABERFORD ROAD/CSO,YWS00633,2025-11-19T04:30:00,2025-11-19T06:30:00,120.0
ABERFORD ROAD/CSO,YWS00633,2025-11-22T05:45:00,2025-11-22T06:30:00,45.0
ABERFORD ROAD/CSO,YWS00633,2025-11-23T06:30:00,2025-11-23T07:00:00,30.0
ABERFORD ROAD/CSO,YWS00633,2025-11-23T13:00:00,2025-11-23T14:15:00,75.0
ABERFORD ROAD/CSO,YWS00633,2025-11-23T14:45:00,2025-11-23T15:30:00,45.0
ABERFORD ROAD/CSO,YWS00633,2025-11-23T18:15:00,2025-11-23T20:30:00,135.0
ABERFORD ROAD/CSO,YWS00633,2025-11-28T13:00:00,2025-11-28T14:15:00,75.0
ABERFORD ROAD/CSO,YWS00633,2025-11-29T07:00:00,2025-11-29T08:15:00,75.0
ABERFORD ROAD/CSO,YWS00633,2025-11-29T08:45:00,2025-11-29T09:15:00,30.0
ABERFORD ROAD/CSO,YWS00633,2025-11-29T13:00:00,2025-11-29T18:15:00,315.0
ABERFORD ROAD/CSO,YWS00633,2025-11-29T18:15:00,2025-11-29T18:30:00,15.0
ABERFORD ROAD/CSO,YWS00633,2025-11-29T19:15:00,2025-11-30T01:15:00,360.0
ABERFORD ROAD/CSO,YWS00633,2025-12-01T05:45:00,2025-12-01T06:15:00,30.0
ABERFORD ROAD/CSO,YWS00633,2025-12-01T19:45:00,2025-12-01T21:30:00,105.0
ABERFORD ROAD/CSO,YWS00633,2025-12-04T15:15:00,2025-12-04T19:15:00,240.0
ABERFORD ROAD/CSO,YWS00633,2025-12-05T17:45:00,2025-12-05T19:45:00,120.0
ABERFORD ROAD/CSO,YWS00633,2025-12-05T21:45:00,2025-12-05T22:45:00,60.0
ABERFORD ROAD/CSO,YWS00633,2025-12-06T18:00:00,2025-12-06T19:00:00,60.0
ABERFORD ROAD/CSO,YWS00633,2025-12-09T03:45:00,2025-12-09T16:00:00,735.0
ABERFORD ROAD/CSO,YWS00633,2025-12-09T16:00:00,2025-12-09T18:30:00,150.0
ABERFORD ROAD/CSO,YWS00633,2025-12-09T18:45:00,2025-12-09T19:00:00,15.0
ABERFORD ROAD/CSO,YWS00633,2025-12-09T19:15:00,2025-12-09T19:30:00,15.0
ABERFORD ROAD/CSO,YWS00633,2025-12-09T20:00:00,2025-12-09T20:15:00,15.0
ABERFORD ROAD/CSO,YWS00633,2025-12-15T07:15:00,2025-12-15T23:30:00,975.0
ABERFORD ROAD/CSO,YWS00633,2025-12-17T21:00:00,2025-12-17T23:30:00,150.0
ABERFORD ROAD/CSO,YWS00633,2025-12-18T13:45:00,2025-12-18T23:15:00,570.0
ABERFORD ROAD/CSO,YWS00633,2025-12-21T21:15:00,2025-12-22T03:15:00,360.0
ABERFORD/STW,YWS00216,2025-01-05T20:00:00,2025-01-05T20:15:00,15.0
ABERFORD/STW,YWS00216,2025-01-05T21:00:00,2025-01-05T21:15:00,15.0
ABERFORD/STW,YWS00216,2025-01-06T04:00:00,2025-01-06T04:15:00,15.0
ABERFORD/STW,YWS00216,2025-01-06T04:45:00,2025-01-06T05:00:00,15.0
ABERFORD/STW,YWS00216,2025-01-06T05:15:00,2025-01-06T05:30:00,15.0
ABERFORD/STW,YWS00216,2025-01-06T05:45:00,2025-01-06T06:00:00,15.0
ABERFORD/STW,YWS00216,2025-01-06T07:00:00,2025-01-06T07:15:00,15.0
ABERFORD/STW,YWS00216,2025-01-06T09:15:00,2025-01-06T09:30:00,15.0
ABERFORD/STW,YWS00216,2025-01-06T10:45:00,2025-01-06T11:00:00,15.0
ABERFORD/STW,YWS00216,2025-01-06T11:15:00,2025-01-06T11:30:00,15.0
ABERFORD/STW,YWS00216,2025-01-06T13:00:00,2025-01-06T13:15:00,15.0
ABERFORD/STW,YWS00216,2025-01-06T13:30:00,2025-01-06T13:45:00,15.0
ABERFORD/STW,YWS00216,2025-01-06T14:00:00,2025-01-06T14:15:00,15.0
