location_name,permit_number,start_time,stop_time,duration_minutes
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-06T09:00:00,2023-04-06T09:30:00,30.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-06T10:15:00,2023-04-06T10:45:00,30.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-06T12:00:00,2023-04-06T12:15:00,15.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-06T13:45:00,2023-04-06T14:15:00,30.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-06T15:30:00,2023-04-06T17:00:00,90.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-06T17:30:00,2023-04-06T18:15:00,45.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-06T18:45:00,2023-04-06T20:00:00,75.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-06T20:45:00,2023-04-06T21:45:00,60.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-06T22:30:00,2023-04-07T03:15:00,285.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-07T04:45:00,2023-04-07T06:30:00,105.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-07T07:30:00,2023-04-07T08:00:00,30.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-07T08:45:00,2023-04-07T09:15:00,30.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-07T10:00:00,2023-04-07T10:15:00,15.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-07T11:15:00,2023-04-07T11:45:00,30.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-07T14:30:00,2023-04-07T15:00:00,30.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-07T16:30:00,2023-04-07T16:45:00,15.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-07T18:15:00,2023-04-07T18:30:00,15.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-12T04:30:00,2023-04-12T06:00:00,90.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-14T21:00:00,2023-04-14T21:30:00,30.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-14T22:00:00,2023-04-15T00:30:00,150.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-15T01:30:00,2023-04-15T05:45:00,255.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-17T16:30:00,2023-04-19T05:00:00,2190.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-04-27T22:45:00,2023-04-28T13:45:00,900.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-05-06T16:00:00,2023-05-07T01:45:00,585.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-05-08T21:15:00,2023-05-10T03:15:00,1800.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-05-10T03:30:00,2023-05-10T03:45:00,15.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-05-10T06:30:00,2023-05-11T15:30:00,1980.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-05-11T15:45:00,2023-05-12T01:00:00,555.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-06-11T17:15:00,2023-06-11T19:45:00,150.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-06-12T15:45:00,2023-06-12T22:30:00,405.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-06-12T23:00:00,2023-06-12T23:15:00,15.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-06-20T07:00:00,2023-06-20T12:15:00,315.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-07-14T14:30:00,2023-07-15T00:00:00,570.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-07-26T21:45:00,2023-07-27T01:30:00,225.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-07-30T17:30:00,2023-07-30T20:15:00,165.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-08-05T10:30:00,2023-08-05T14:15:00,225.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-09-20T16:00:00,2023-09-21T01:45:00,585.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-09-21T01:45:00,2023-09-21T02:00:00,15.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-10-12T02:45:00,2023-10-12T05:00:00,135.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-10-12T07:00:00,2023-10-12T11:30:00,270.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-10-13T01:30:00,2023-10-13T12:45:00,675.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-10-13T16:00:00,2023-10-14T01:45:00,585.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-10-18T19:15:00,2023-10-19T05:45:00,630.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-10-19T06:30:00,2023-10-19T10:45:00,255.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-10-19T10:45:00,2023-10-19T11:00:00,15.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-10-20T01:45:00,2023-10-21T01:45:00,1440.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-10-28T23:30:00,2023-10-29T15:30:00,960.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-11-01T12:30:00,2023-11-04T03:15:00,3765.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-11-04T08:30:00,2023-11-06T02:45:00,2535.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-11-06T08:30:00,2023-11-06T16:00:00,450.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-11-13T05:00:00,2023-11-15T02:00:00,2700.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-11-18T07:30:00,2023-11-19T02:15:00,1125.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-12-04T03:30:00,2023-12-07T02:45:00,4275.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-12-07T07:45:00,2023-12-15T05:30:00,11385.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-12-15T06:45:00,2023-12-16T01:00:00,1095.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-12-19T04:00:00,2023-12-22T02:00:00,4200.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-12-22T09:00:00,2023-12-22T23:00:00,840.0
AKELEY (EX STW) PS,AKELEY (EX STW) PS,2023-12-27T13:45:00,2023-12-31T23:59:59,6374.983333
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-05-20T08:15:00,2023-05-20T09:00:00,45.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-07-31T00:42:00,2023-07-31T01:12:00,30.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-07-31T01:12:00,2023-07-31T01:58:00,46.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-07-31T01:58:00,2023-07-31T03:28:00,90.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-07-31T04:42:00,2023-07-31T04:44:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-08-05T17:06:00,2023-08-05T17:08:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-08-05T17:14:00,2023-08-05T17:16:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-08-05T17:16:00,2023-08-05T17:18:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-08-05T18:54:00,2023-08-05T19:24:00,30.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-08-05T19:24:00,2023-08-05T19:46:00,22.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-08-05T20:12:00,2023-08-05T20:16:00,4.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-08-05T21:12:00,2023-08-05T21:16:00,4.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-08-05T22:00:00,2023-08-05T22:02:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-08-06T03:24:00,2023-08-06T03:52:00,28.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-08-12T18:42:00,2023-08-12T19:24:00,42.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-08-12T19:28:00,2023-08-12T19:52:00,24.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-08-12T20:28:00,2023-08-12T20:32:00,4.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-08-12T20:42:00,2023-08-12T21:12:00,30.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-08-12T22:38:00,2023-08-12T22:52:00,14.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-08-13T00:36:00,2023-08-13T01:20:00,44.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-09-19T19:50:00,2023-09-19T19:52:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T17:28:00,2023-10-20T17:30:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T17:32:00,2023-10-20T17:34:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T17:36:00,2023-10-20T17:38:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T17:38:00,2023-10-20T17:40:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T17:40:00,2023-10-20T17:42:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T17:44:00,2023-10-20T17:46:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T17:50:00,2023-10-20T17:52:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T17:52:00,2023-10-20T17:54:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T17:54:00,2023-10-20T17:56:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T17:56:00,2023-10-20T17:58:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T17:58:00,2023-10-20T18:00:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T18:00:00,2023-10-20T18:02:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T18:04:00,2023-10-20T18:06:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T18:06:00,2023-10-20T18:08:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T18:08:00,2023-10-20T18:10:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T18:14:00,2023-10-20T18:16:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T18:16:00,2023-10-20T18:18:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T18:18:00,2023-10-20T18:20:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T18:20:00,2023-10-20T18:22:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T18:24:00,2023-10-20T18:26:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T18:26:00,2023-10-20T18:28:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T18:28:00,2023-10-20T18:30:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T18:34:00,2023-10-20T18:36:00,2.0
ALDBOROUGH WATER RECYCLING CENTRE,ALDBOROUGH WATER RECYCLING CENTRE,2023-10-20T18:36:00,2023-10-20T18:38:00,2.0
