location_name,permit_number,start_time,stop_time,duration_minutes
5 SSO AT WELLINGBOROUGH,AnW1457,2022-08-16T20:00:00,2022-08-16T20:15:00,15.0
5 SSO AT WELLINGBOROUGH,AnW1457,2022-08-25T07:45:00,2022-08-25T08:00:00,15.0
5 SSO AT WELLINGBOROUGH,AnW1457,2022-09-05T01:00:00,2022-09-05T01:15:00,15.0
5 SSO AT WELLINGBOROUGH,AnW1457,2022-10-20T06:15:00,2022-10-20T07:00:00,45.0
5 SSO AT WELLINGBOROUGH,AnW1457,2022-10-23T07:00:00,2022-10-23T07:15:00,15.0
5 SSO AT WELLINGBOROUGH,AnW1457,2022-10-23T08:00:00,2022-10-23T08:15:00,15.0
5 SSO AT WELLINGBOROUGH,AnW1457,2022-10-23T09:00:00,2022-10-23T09:30:00,30.0
5 SSO AT WELLINGBOROUGH,AnW1457,2022-11-06T14:30:00,2022-11-06T14:45:00,15.0
5 SSO AT WELLINGBOROUGH,AnW1457,2022-11-24T15:45:00,2022-11-24T16:15:00,30.0
ABINGTON TANK CSO,AnW0955,2022-03-16T16:56:00,2022-03-16T17:40:00,44.0
ABINGTON TANK CSO,AnW0955,2022-03-16T17:40:00,2022-03-16T17:42:00,2.0
ABINGTON TANK CSO,AnW0955,2022-05-18T23:00:00,2022-05-18T23:16:00,16.0
ABINGTON TANK CSO,AnW0955,2022-08-16T19:50:00,2022-08-16T20:16:00,26.0
ABINGTON TANK CSO,AnW0955,2022-08-16T21:06:00,2022-08-16T23:12:00,126.0
ABINGTON TANK CSO,AnW0955,2022-08-16T23:20:00,2022-08-16T23:22:00,2.0
ABINGTON TANK CSO,AnW0955,2022-08-16T23:22:00,2022-08-16T23:24:00,2.0
ABINGTON TANK CSO,AnW0955,2022-08-16T23:24:00,2022-08-16T23:28:00,4.0
ABINGTON TANK CSO,AnW0955,2022-08-16T23:34:00,2022-08-16T23:40:00,6.0
ABINGTON TANK CSO,AnW0955,2022-08-16T23:40:00,2022-08-17T00:22:00,42.0
ABINGTON TANK CSO,AnW0955,2022-09-05T01:36:00,2022-09-05T02:20:00,44.0
ABINGTON TANK CSO,AnW0955,2022-10-23T08:46:00,2022-10-23T10:56:00,130.0
ABINGTON TANK CSO,AnW0955,2022-10-23T17:48:00,2022-10-23T18:46:00,58.0
ABINGTON TANK CSO,AnW0955,2022-10-23T18:46:00,2022-10-23T18:48:00,2.0
ABINGTON TANK CSO,AnW0955,2022-10-23T18:48:00,2022-10-23T18:50:00,2.0
ABINGTON TANK CSO,AnW0955,2022-11-21T18:42:00,2022-11-21T19:42:00,60.0
ABINGTON TANK CSO,AnW0955,2022-11-21T19:42:00,2022-11-21T19:46:00,4.0
ABINGTON TANK CSO,AnW0955,2022-11-23T20:42:00,2022-11-23T21:04:00,22.0
AKELEY (EX STW) PS,AnW0003,2022-02-20T17:45:00,2022-02-20T22:15:00,270.0
AKELEY (EX STW) PS,AnW0003,2022-02-20T22:30:00,2022-02-21T00:15:00,105.0
AKELEY (EX STW) PS,AnW0003,2022-02-21T01:15:00,2022-02-21T01:30:00,15.0
AKELEY (EX STW) PS,AnW0003,2022-02-22T17:15:00,2022-02-22T17:30:00,15.0
AKELEY (EX STW) PS,AnW0003,2022-03-02T15:15:00,2022-03-02T15:30:00,15.0
AKELEY (EX STW) PS,AnW0003,2022-03-02T16:30:00,2022-03-02T16:45:00,15.0
AKELEY (EX STW) PS,AnW0003,2022-03-02T16:45:00,2022-03-02T17:15:00,30.0
AKELEY (EX STW) PS,AnW0003,2022-03-02T17:15:00,2022-03-02T17:30:00,15.0
AKELEY (EX STW) PS,AnW0003,2022-03-02T18:00:00,2022-03-02T18:15:00,15.0
AKELEY (EX STW) PS,AnW0003,2022-03-02T18:15:00,2022-03-02T18:30:00,15.0
AKELEY (EX STW) PS,AnW0003,2022-03-02T19:00:00,2022-03-02T19:15:00,15.0
AKELEY (EX STW) PS,AnW0003,2022-03-02T19:30:00,2022-03-02T19:45:00,15.0
AKELEY (EX STW) PS,AnW0003,2022-03-02T19:45:00,2022-03-02T20:00:00,15.0
AKELEY (EX STW) PS,AnW0003,2022-03-02T21:00:00,2022-03-02T21:15:00,15.0
AKELEY (EX STW) PS,AnW0003,2022-03-16T15:30:00,2022-03-17T02:45:00,675.0
AKELEY (EX STW) PS,AnW0003,2022-03-17T02:45:00,2022-03-17T03:00:00,15.0
AKELEY (EX STW) PS,AnW0003,2022-03-17T04:30:00,2022-03-17T04:45:00,15.0
AKELEY (EX STW) PS,AnW0003,2022-03-17T08:00:00,2022-03-17T08:15:00,15.0
AKELEY (EX STW) PS,AnW0003,2022-06-05T03:30:00,2022-06-05T04:00:00,30.0
AKELEY (EX STW) PS,AnW0003,2022-06-05T05:15:00,2022-06-05T06:30:00,75.0
AKELEY (EX STW) PS,AnW0003,2022-06-05T06:30:00,2022-06-05T06:45:00,15.0
AKELEY (EX STW) PS,AnW0003,2022-09-05T01:30:00,2022-09-05T02:30:00,60.0
AKELEY (EX STW) PS,AnW0003,2022-10-23T08:45:00,2022-10-23T14:00:00,315.0
AKELEY (EX STW) PS,AnW0003,2022-10-23T14:00:00,2022-10-23T14:15:00,15.0
AKELEY (EX STW) PS,AnW0003,2022-10-23T17:30:00,2022-10-23T21:00:00,210.0
AKELEY (EX STW) PS,AnW0003,2022-11-08T13:45:00,2022-11-08T17:30:00,225.0
AKELEY (EX STW) PS,AnW0003,2022-11-15T12:15:00,2022-11-15T16:45:00,270.0
AKELEY (EX STW) PS,AnW0003,2022-11-16T22:15:00,2022-11-17T15:45:00,1050.0
AKELEY (EX STW) PS,AnW0003,2022-11-17T15:45:00,2022-11-17T16:15:00,30.0
AKELEY (EX STW) PS,AnW0003,2022-11-21T17:30:00,2022-11-22T04:00:00,630.0
AKELEY (EX STW) PS,AnW0003,2022-11-23T09:15:00,2022-11-24T14:00:00,1725.0
AKELEY (EX STW) PS,AnW0003,2022-11-24T15:30:00,2022-11-25T05:15:00,825.0
AKELEY (EX STW) PS,AnW0003,2022-11-25T08:15:00,2022-11-25T12:00:00,225.0
AKELEY (EX STW) PS,AnW0003,2022-12-20T06:15:00,2022-12-20T23:15:00,1020.0
AKELEY (EX STW) PS,AnW0003,2022-12-23T09:45:00,2022-12-24T22:00:00,2175.0
AKELEY (EX STW) PS,AnW0003,2022-12-24T22:00:00,2022-12-24T22:15:00,15.0
AKELEY (EX STW) PS,AnW0003,2022-12-24T22:15:00,2022-12-24T22:30:00,15.0
AKELEY (EX STW) PS,AnW0003,2022-12-25T15:30:00,2022-12-27T01:45:00,2055.0
AKELEY (EX STW) PS,AnW0003,2022-12-27T21:45:00,2022-12-28T03:45:00,360.0
AKELEY (EX STW) PS,AnW0003,2022-12-28T04:00:00,2022-12-28T04:15:00,15.0
ALDBOROUGH WATER RECYCLING CENTRE,AnW0004,2022-02-18T14:45:00,2022-02-18T15:15:00,30.0
ALDBOROUGH WATER RECYCLING CENTRE,AnW0004,2022-02-18T15:15:00,2022-02-18T21:15:00,360.0
ALDBOROUGH WATER RECYCLING CENTRE,AnW0004,2022-02-18T22:15:00,2022-02-18T22:30:00,15.0
ALDBOROUGH WATER RECYCLING CENTRE,AnW0004,2022-06-27T11:15:00,2022-06-27T12:30:00,75.0
ALDBOROUGH WATER RECYCLING CENTRE,AnW0004,2022-08-18T16:00:00,2022-08-18T17:00:00,60.0
ALDBOROUGH WATER RECYCLING CENTRE,AnW0004,2022-10-06T23:00:00,2022-10-06T23:15:00,15.0
ALDEBURGH STW,AnW0005,2022-01-08T13:45:00,2022-01-08T14:00:00,15.0
ALDEBURGH STW,AnW0005,2022-01-08T14:00:00,2022-01-08T14:15:00,15.0
ALDEBURGH STW,AnW0005,2022-01-08T14:15:00,2022-01-08T14:45:00,30.0
ALDEBURGH STW,AnW0005,2022-01-08T14:45:00,2022-01-08T15:00:00,15.0
ALDEBURGH STW,AnW0005,2022-01-08T15:00:00,2022-01-08T15:15:00,15.0
ALDEBURGH STW,AnW0005,2022-01-14T15:00:00,2022-01-14T15:15:00,15.0
ALDEBURGH STW,AnW0005,2022-01-14T15:15:00,2022-01-14T15:30:00,15.0
ALDEBURGH STW,AnW0005,2022-01-14T15:45:00,2022-01-14T16:00:00,15.0
ALDEBURGH STW,AnW0005,2022-01-14T16:00:00,2022-01-14T16:15:00,15.0
ALDEBURGH STW,AnW0005,2022-01-14T16:15:00,2022-01-14T16:30:00,15.0
ALDEBURGH STW,AnW0005,2022-01-14T16:30:00,2022-01-14T16:45:00,15.0
ALDEBURGH STW,AnW0005,2022-01-14T17:00:00,2022-01-14T18:30:00,90.0
ALDEBURGH STW,AnW0005,2022-01-15T18:15:00,2022-01-15T18:30:00,15.0
ALDEBURGH STW,AnW0005,2022-01-15T18:30:00,2022-01-15T18:45:00,15.0
ALDEBURGH STW,AnW0005,2022-01-15T19:00:00,2022-01-15T19:15:00,15.0
ALDEBURGH STW,AnW0005,2022-01-15T19:45:00,2022-01-15T21:15:00,90.0
ALDEBURGH STW,AnW0005,2022-01-30T19:30:00,2022-01-30T20:15:00,45.0
ALDEBURGH STW,AnW0005,2022-01-30T20:15:00,2022-01-30T20:45:00,30.0
ALDEBURGH STW,AnW0005,2022-02-04T10:15:00,2022-02-04T10:30:00,15.0
ALDEBURGH STW,AnW0005,2022-02-04T10:30:00,2022-02-04T10:45:00,15.0
ALDEBURGH STW,AnW0005,2022-02-04T10:45:00,2022-02-04T11:00:00,15.0
ALDEBURGH STW,AnW0005,2022-02-04T18:15:00,2022-02-04T18:30:00,15.0
ALDEBURGH STW,AnW0005,2022-02-04T18:30:00,2022-02-04T18:45:00,15.0
ALDEBURGH STW,AnW0005,2022-02-06T09:30:00,2022-02-06T09:45:00,15.0
ALDEBURGH STW,AnW0005,2022-02-06T09:45:00,2022-02-06T10:00:00,15.0
ALDEBURGH STW,AnW0005,2022-02-15T13:30:00,2022-02-15T13:45:00,15.0
ALDEBURGH STW,AnW0005,2022-02-15T13:45:00,2022-02-15T14:00:00,15.0
ALDEBURGH STW,AnW0005,2022-02-15T14:00:00,2022-02-15T14:15:00,15.0
ALDEBURGH STW,AnW0005,2022-02-15T14:15:00,2022-02-15T14:30:00,15.0
ALDEBURGH STW,AnW0005,2022-02-15T14:30:00,2022-02-15T15:30:00,60.0
ALDEBURGH STW,AnW0005,2022-02-15T15:30:00,2022-02-15T15:45:00,15.0
ALDEBURGH STW,AnW0005,2022-02-15T15:45:00,2022-02-18T13:00:00,4155.0
ALDEBURGH STW,AnW0005,2022-02-18T14:45:00,2022-02-18T16:15:00,90.0
ALDEBURGH STW,AnW0005,2022-02-18T20:00:00,2022-02-18T21:15:00,75.0
ALDEBURGH STW,AnW0005,2022-02-18T21:15:00,2022-02-18T21:30:00,15.0
ALDEBURGH STW,AnW0005,2022-02-18T21:30:00,2022-02-18T21:45:00,15.0
ALDEBURGH STW,AnW0005,2022-02-18T21:45:00,2022-02-18T22:30:00,45.0
ALDEBURGH STW,AnW0005,2022-02-18T22:45:00,2022-02-18T23:00:00,15.0
ALDEBURGH STW,AnW0005,2022-02-18T23:00:00,2022-02-18T23:15:00,15.0
ALDEBURGH STW,AnW0005,2022-02-18T23:15:00,2022-02-18T23:30:00,15.0
ALDEBURGH STW,AnW0005,2022-02-18T23:30:00,2022-02-18T23:45:00,15.0
ALDEBURGH STW,AnW0005,2022-02-18T23:45:00,2022-02-19T00:30:00,45.0
ALDEBURGH STW,AnW0005,2022-02-19T00:30:00,2022-02-19T01:00:00,30.0
ALDEBURGH STW,AnW0005,2022-02-19T01:00:00,2022-02-19T01:15:00,15.0
ALDEBURGH STW,AnW0005,2022-02-19T01:15:00,2022-02-19T01:30:00,15.0
ALDEBURGH STW,AnW0005,2022-02-19T01:45:00,2022-02-19T02:00:00,15.0
ALDEBURGH STW,AnW0005,2022-02-19T02:00:00,2022-02-19T02:15:00,15.0
ALDEBURGH STW,AnW0005,2022-02-19T02:45:00,2022-02-19T03:00:00,15.0
ALDEBURGH STW,AnW0005,2022-02-19T14:30:00,2022-02-19T17:00:00,150.0
ALDEBURGH STW,AnW0005,2022-02-19T17:00:00,2022-02-19T17:15:00,15.0
ALDEBURGH STW,AnW0005,2022-02-20T19:00:00,2022-02-20T21:30:00,150.0
ALDEBURGH STW,AnW0005,2022-02-21T09:30:00,2022-02-21T10:45:00,75.0
ALDEBURGH STW,AnW0005,2022-02-24T08:30:00,2022-02-24T09:30:00,60.0
ALDEBURGH STW,AnW0005,2022-02-24T09:45:00,2022-02-24T10:00:00,15.0
ALDEBURGH STW,AnW0005,2022-02-24T10:15:00,2022-02-24T10:30:00,15.0
ALDEBURGH STW,AnW0005,2022-02-24T10:30:00,2022-02-24T10:45:00,15.0
ALDEBURGH STW,AnW0005,2022-02-24T11:00:00,2022-02-24T11:15:00,15.0
ALDEBURGH STW,AnW0005,2022-03-01T04:00:00,2022-03-01T04:15:00,15.0
ALDEBURGH STW,AnW0005,2022-03-01T04:15:00,2022-03-01T04:30:00,15.0
ALDEBURGH STW,AnW0005,2022-03-30T17:00:00,2022-03-30T17:15:00,15.0
ALDEBURGH STW,AnW0005,2022-03-31T11:15:00,2022-03-31T15:00:00,225.0
ALDEBURGH STW,AnW0005,2022-04-04T15:30:00,2022-04-04T16:30:00,60.0
ALDEBURGH STW,AnW0005,2022-04-06T15:45:00,2022-04-06T16:00:00,15.0
ALDEBURGH STW,AnW0005,2022-04-07T02:45:00,2022-04-07T03:45:00,60.0
ALDEBURGH STW,AnW0005,2022-04-07T14:45:00,2022-04-07T15:00:00,15.0
ALDEBURGH STW,AnW0005,2022-04-17T08:15:00,2022-04-17T11:45:00,210.0
ALDEBURGH STW,AnW0005,2022-05-11T17:45:00,2022-05-11T18:15:00,30.0
ALDEBURGH STW,AnW0005,2022-05-11T18:15:00,2022-05-11T18:30:00,15.0
ALDEBURGH STW,AnW0005,2022-05-19T01:30:00,2022-05-19T01:45:00,15.0
ALDEBURGH STW,AnW0005,2022-05-19T02:15:00,2022-05-19T02:30:00,15.0
ALDEBURGH STW,AnW0005,2022-05-19T09:45:00,2022-05-19T10:00:00,15.0
ALDEBURGH STW,AnW0005,2022-05-19T10:00:00,2022-05-19T10:15:00,15.0
ALDEBURGH STW,AnW0005,2022-05-20T12:45:00,2022-05-20T13:00:00,15.0
ALDEBURGH STW,AnW0005,2022-05-23T17:00:00,2022-05-23T17:15:00,15.0
ALDEBURGH STW,AnW0005,2022-05-23T17:15:00,2022-05-23T17:30:00,15.0
ALDEBURGH STW,AnW0005,2022-05-23T17:30:00,2022-05-23T17:45:00,15.0
ALDEBURGH STW,AnW0005,2022-05-23T17:45:00,2022-05-23T18:00:00,15.0
ALDEBURGH STW,AnW0005,2022-05-24T14:00:00,2022-05-24T14:15:00,15.0
ALDEBURGH STW,AnW0005,2022-06-08T06:00:00,2022-06-08T07:00:00,60.0
ALDEBURGH STW,AnW0005,2022-06-18T23:00:00,2022-06-19T01:45:00,165.0
ALDEBURGH STW,AnW0005,2022-07-14T14:00:00,2022-07-14T14:30:00,30.0
ALDEBURGH STW,AnW0005,2022-07-14T15:00:00,2022-07-14T15:30:00,30.0
ALDEBURGH STW,AnW0005,2022-08-16T14:00:00,2022-08-16T14:30:00,30.0
ALDEBURGH STW,AnW0005,2022-08-17T16:30:00,2022-08-17T18:15:00,105.0
ALDEBURGH STW,AnW0005,2022-08-25T08:15:00,2022-08-25T08:45:00,30.0
ALDEBURGH STW,AnW0005,2022-08-25T08:45:00,2022-08-25T09:00:00,15.0
ALDEBURGH STW,AnW0005,2022-09-07T23:15:00,2022-09-08T01:30:00,135.0
ALDEBURGH STW,AnW0005,2022-09-08T04:30:00,2022-09-08T05:45:00,75.0
ALDEBURGH STW,AnW0005,2022-09-09T03:45:00,2022-09-09T05:45:00,120.0
ALDEBURGH STW,AnW0005,2022-09-09T15:45:00,2022-09-09T17:15:00,90.0
ALDEBURGH STW,AnW0005,2022-09-10T11:45:00,2022-09-10T12:00:00,15.0
ALDEBURGH STW,AnW0005,2022-09-10T12:15:00,2022-09-10T13:30:00,75.0
ALDEBURGH STW,AnW0005,2022-09-10T13:30:00,2022-09-10T13:45:00,15.0
ALDEBURGH STW,AnW0005,2022-09-10T14:15:00,2022-09-10T14:30:00,15.0
ALDEBURGH STW,AnW0005,2022-09-10T22:15:00,2022-09-10T22:30:00,15.0
ALDEBURGH STW,AnW0005,2022-09-10T22:45:00,2022-09-10T23:00:00,15.0
ALDEBURGH STW,AnW0005,2022-09-10T23:00:00,2022-09-10T23:30:00,30.0
ALDEBURGH STW,AnW0005,2022-09-10T23:30:00,2022-09-10T23:45:00,15.0
ALDEBURGH STW,AnW0005,2022-09-10T23:45:00,2022-09-11T00:00:00,15.0
ALDEBURGH STW,AnW0005,2022-09-11T00:00:00,2022-09-11T00:15:00,15.0
ALDEBURGH STW,AnW0005,2022-09-11T00:30:00,2022-09-11T00:45:00,15.0
ALDEBURGH STW,AnW0005,2022-09-11T00:45:00,2022-09-11T01:30:00,45.0
ALDEBURGH STW,AnW0005,2022-09-11T01:30:00,2022-09-11T01:45:00,15.0
ALDEBURGH STW,AnW0005,2022-09-11T01:45:00,2022-09-11T02:00:00,15.0
ALDEBURGH STW,AnW0005,2022-09-11T02:15:00,2022-09-11T02:30:00,15.0
ALDEBURGH STW,AnW0005,2022-09-11T02:30:00,2022-09-11T02:45:00,15.0
ALDEBURGH STW,AnW0005,2022-09-11T02:45:00,2022-09-11T03:00:00,15.0
ALDEBURGH STW,AnW0005,2022-09-11T03:00:00,2022-09-11T03:15:00,15.0
ALDEBURGH STW,AnW0005,2022-09-11T03:30:00,2022-09-11T03:45:00,15.0
ALDEBURGH STW,AnW0005,2022-09-11T03:45:00,2022-09-11T04:00:00,15.0
ALDEBURGH STW,AnW0005,2022-09-11T05:00:00,2022-09-11T05:15:00,15.0
ALDEBURGH STW,AnW0005,2022-09-11T05:15:00,2022-09-11T05:30:00,15.0
ALDEBURGH STW,AnW0005,2022-09-11T06:15:00,2022-09-11T06:30:00,15.0
ALDEBURGH STW,AnW0005,2022-09-11T06:30:00,2022-09-11T06:45:00,15.0
ALDEBURGH STW,AnW0005,2022-09-11T06:45:00,2022-09-11T07:45:00,60.0
ALDEBURGH STW,AnW0005,2022-09-11T08:15:00,2022-09-11T10:00:00,105.0
ALDEBURGH STW,AnW0005,2022-09-15T11:15:00,2022-09-15T12:30:00,75.0
ALDEBURGH STW,AnW0005,2022-09-15T12:30:00,2022-09-15T13:15:00,45.0
ALDEBURGH STW,AnW0005,2022-09-15T17:15:00,2022-09-15T17:30:00,15.0
ALDEBURGH STW,AnW0005,2022-09-15T17:30:00,2022-09-15T17:45:00,15.0
ALDEBURGH STW,AnW0005,2022-09-15T17:45:00,2022-09-15T18:15:00,30.0
ALDEBURGH STW,AnW0005,2022-09-15T18:15:00,2022-09-15T18:30:00,15.0
ALDEBURGH STW,AnW0005,2022-09-15T18:30:00,2022-09-15T19:00:00,30.0
ALDEBURGH STW,AnW0005,2022-09-15T19:00:00,2022-09-15T19:15:00,15.0
ALDEBURGH STW,AnW0005,2022-09-15T19:15:00,2022-09-15T19:30:00,15.0
ALDEBURGH STW,AnW0005,2022-09-15T19:30:00,2022-09-15T20:30:00,60.0
ALDEBURGH STW,AnW0005,2022-09-15T20:30:00,2022-09-15T21:45:00,75.0
ALDEBURGH STW,AnW0005,2022-09-16T12:45:00,2022-09-16T13:15:00,30.0
ALDEBURGH STW,AnW0005,2022-09-24T15:00:00,2022-09-24T15:30:00,30.0
ALDEBURGH STW,AnW0005,2022-09-27T15:15:00,2022-09-27T15:30:00,15.0
ALDEBURGH STW,AnW0005,2022-09-29T08:00:00,2022-09-29T08:30:00,30.0
ALDEBURGH STW,AnW0005,2022-09-29T08:30:00,2022-09-29T08:45:00,15.0
ALDEBURGH STW,AnW0005,2022-09-30T19:00:00,2022-09-30T19:15:00,15.0
ALDEBURGH STW,AnW0005,2022-09-30T21:00:00,2022-09-30T21:30:00,30.0
ALDEBURGH STW,AnW0005,2022-09-30T21:30:00,2022-09-30T21:45:00,15.0
ALDEBURGH STW,AnW0005,2022-09-30T21:45:00,2022-09-30T22:00:00,15.0
ALDEBURGH STW,AnW0005,2022-09-30T22:45:00,2022-09-30T23:00:00,15.0
ALDEBURGH STW,AnW0005,2022-10-16T22:45:00,2022-10-16T23:00:00,15.0
ALDEBURGH STW,AnW0005,2022-10-17T09:45:00,2022-10-17T10:30:00,45.0
ALDEBURGH STW,AnW0005,2022-10-17T10:30:00,2022-10-17T10:45:00,15.0
ALDEBURGH STW,AnW0005,2022-10-20T08:30:00,2022-10-20T10:15:00,105.0
ALDEBURGH STW,AnW0005,2022-10-20T10:30:00,2022-10-20T11:00:00,30.0
ALDEBURGH STW,AnW0005,2022-10-20T11:00:00,2022-10-20T12:30:00,90.0
ALDEBURGH STW,AnW0005,2022-10-23T09:15:00,2022-10-23T10:00:00,45.0
ALDEBURGH STW,AnW0005,2022-10-23T11:45:00,2022-10-23T13:00:00,75.0
ALDEBURGH STW,AnW0005,2022-10-23T18:00:00,2022-10-23T19:15:00,75.0
ALDEBURGH STW,AnW0005,2022-10-24T00:30:00,2022-10-24T01:45:00,75.0
ALDEBURGH STW,AnW0005,2022-11-03T02:15:00,2022-11-03T03:15:00,60.0
ALDEBURGH STW,AnW0005,2022-11-03T05:30:00,2022-11-03T12:00:00,390.0
ALDEBURGH STW,AnW0005,2022-11-03T12:15:00,2022-11-03T12:30:00,15.0
ALDEBURGH STW,AnW0005,2022-11-03T12:30:00,2022-11-03T12:45:00,15.0
ALDEBURGH STW,AnW0005,2022-11-03T12:45:00,2022-11-03T13:00:00,15.0
ALDEBURGH STW,AnW0005,2022-11-03T13:00:00,2022-11-03T13:15:00,15.0
ALDEBURGH STW,AnW0005,2022-11-06T05:45:00,2022-11-06T06:00:00,15.0
ALDEBURGH STW,AnW0005,2022-11-06T06:00:00,2022-11-06T07:30:00,90.0
ALDEBURGH STW,AnW0005,2022-11-06T09:30:00,2022-11-06T09:45:00,15.0
ALDEBURGH STW,AnW0005,2022-11-06T09:45:00,2022-11-06T10:00:00,15.0
ALDEBURGH STW,AnW0005,2022-11-06T10:00:00,2022-11-06T10:15:00,15.0
ALDEBURGH STW,AnW0005,2022-11-06T12:00:00,2022-11-06T14:00:00,120.0
ALDEBURGH STW,AnW0005,2022-11-06T14:00:00,2022-11-06T14:15:00,15.0
ALDEBURGH STW,AnW0005,2022-11-06T14:15:00,2022-11-06T16:15:00,120.0
ALDEBURGH STW,AnW0005,2022-11-06T16:45:00,2022-11-06T17:00:00,15.0
ALDEBURGH STW,AnW0005,2022-11-08T16:15:00,2022-11-08T16:30:00,15.0
ALDEBURGH STW,AnW0005,2022-11-08T16:30:00,2022-11-08T16:45:00,15.0
ALDEBURGH STW,AnW0005,2022-11-09T09:00:00,2022-11-09T09:15:00,15.0
ALDEBURGH STW,AnW0005,2022-11-09T09:15:00,2022-11-09T10:30:00,75.0
ALDEBURGH STW,AnW0005,2022-11-15T13:15:00,2022-11-15T13:30:00,15.0
ALDEBURGH STW,AnW0005,2022-11-15T13:30:00,2022-11-15T13:45:00,15.0
ALDEBURGH STW,AnW0005,2022-11-15T13:45:00,2022-11-15T14:00:00,15.0
ALDEBURGH STW,AnW0005,2022-11-16T10:00:00,2022-11-16T13:15:00,195.0
ALDEBURGH STW,AnW0005,2022-11-16T21:15:00,2022-11-16T21:30:00,15.0
